,Name,NumberOfShots,Team
254,A. Horford - horfoal01,45.0,PHI
251,B. Simmons - simmobe01,41.0,PHI
259,J. Embiid - embiijo01,29.0,PHI
258,T. Harris - harrito02,16.0,PHI
252,G. Robinson - robingl02,4.0,PHI
260,F. Korkmaz - korkmfu01,3.0,PHI
250,M. Thybulle - thybuma01,2.0,PHI
261,J. Richardson - richajo01,2.0,PHI
253,N. Pelle - pelleno01,1.0,PHI
255,A. Burks - burksal01,1.0,PHI
