,Name,NumberOfShots,Team
26,J. Allen - allenja01,25.0,BRK
33,D. Jordan - jordade01,10.0,BRK
25,N. Claxton - claxtni01,3.0,BRK
27,D. Musa - musadz01,2.0,BRK
31,S. Dinwiddie - dinwisp01,2.0,BRK
23,T. Prince - princta02,1.0,BRK
24,W. Chandler - chandwi01,1.0,BRK
28,R. Kurucs - kurucro01,1.0,BRK
29,T. Johnson - johnsty01,1.0,BRK
30,G. Temple - templga01,1.0,BRK
