,Name,NumberOfShots,Team
288,Khris Middleton,272.0,MIL
301,Giannis Antetokounmpo,97.0,MIL
298,Eric Bledsoe,86.0,MIL
289,Brook Lopez,48.0,MIL
286,Donte DiVincenzo,32.0,MIL
296,Marvin Williams,31.0,MIL
299,George Hill,28.0,MIL
300,Kyle Korver,27.0,MIL
294,Ersan İlyasova,26.0,MIL
293,Wesley Matthews,19.0,MIL
