,Name,NumberOfShots,Team
241,Anthony Davis,236.0,LAL
232,LeBron James,139.0,LAL
234,Kyle Kuzma,96.0,LAL
235,Avery Bradley,60.0,LAL
244,Kentavious Caldwell-Pope,55.0,LAL
236,Markieff Morris,41.0,LAL
231,Danny Green,39.0,LAL
237,Rajon Rondo,33.0,LAL
243,Quinn Cook,32.0,LAL
242,Troy Daniels,20.0,LAL
