,Name,NumberOfShots,Team
385,Nikola Vučević,146.0,ORL
382,Markelle Fultz,137.0,ORL
390,Evan Fournier,132.0,ORL
374,Terrence Ross,114.0,ORL
373,Aaron Gordon,64.0,ORL
380,D.J. Augustin,55.0,ORL
379,Jonathan Isaac,39.0,ORL
389,Michael Carter-Williams,28.0,ORL
375,Wesley Iwundu,25.0,ORL
384,James Ennis,21.0,ORL
