,Name,NumberOfShots,Team
170,D'Angelo Russell,138.0,GSW
176,Andrew Wiggins,118.0,GSW
164,Alec Burks,109.0,GSW
178,Eric Paschall,105.0,GSW
163,Glenn Robinson,104.0,GSW
162,Damion Lee,64.0,GSW
166,Jordan Poole,49.0,GSW
165,Ky Bowman,47.0,GSW
174,Omari Spellman,27.0,GSW
167,Draymond Green,27.0,GSW
