,Name,NumberOfShots,Team
137,Nikola Jokić,287.0,DEN
135,Jamal Murray,229.0,DEN
130,Monte Morris,138.0,DEN
127,Will Barton,85.0,DEN
136,Jerami Grant,64.0,DEN
131,Paul Millsap,58.0,DEN
132,Gary Harris,51.0,DEN
138,Malik Beasley,51.0,DEN
133,Jordan McRae,50.0,DEN
134,Michael Porter,50.0,DEN
