,Name,NumberOfShots,Team
366,Chris Paul,296.0,OKC
368,Dennis Schröder,171.0,OKC
361,Shai Gilgeous-Alexander,169.0,OKC
365,Danilo Gallinari,111.0,OKC
364,Steven Adams,42.0,OKC
359,Nerlens Noel,30.0,OKC
370,Hamidou Diallo,25.0,OKC
358,Abdel Nader,20.0,OKC
362,Darius Bazley,15.0,OKC
360,Terrance Ferguson,9.0,OKC
