,Name,NumberOfShots,Team
495,Pascal Siakam,129.0,TOR
494,Serge Ibaka,89.0,TOR
496,Kyle Lowry,69.0,TOR
489,Norman Powell,43.0,TOR
482,Fred VanVleet,37.0,TOR
485,Marc Gasol,34.0,TOR
487,Matt Thomas,28.0,TOR
493,Rondae Hollis-Jefferson,23.0,TOR
491,OG Anunoby,18.0,TOR
497,Patrick McCaw,11.0,TOR
