,Name,NumberOfShots,Team
71,Tomáš Satoranský,76.0,CHI
66,Zach LaVine,66.0,CHI
70,Coby White,61.0,CHI
61,Denzel Valentine,43.0,CHI
62,Wendell Carter,28.0,CHI
69,Thaddeus Young,26.0,CHI
73,Otto Porter,25.0,CHI
63,Kris Dunn,24.0,CHI
65,Lauri Markkanen,21.0,CHI
72,Ryan Arcidiacono,15.0,CHI
