,Name,NumberOfShots,Team
293,Jaxson Hayes,101.0,NOP
286,Zion Williamson,58.0,NOP
297,Derrick Favors,56.0,NOP
298,Brandon Ingram,56.0,NOP
292,Jrue Holiday,22.0,NOP
289,Jahlil Okafor,18.0,NOP
290,Lonzo Ball,15.0,NOP
287,Nicolò Melli,13.0,NOP
288,Kenrich Williams,4.0,NOP
291,E'Twaun Moore,4.0,NOP
