,Name,NumberOfShots,Team
326,Aaron Gordon,88.0,ORL
329,Mohamed Bamba,39.0,ORL
331,Jonathan Isaac,37.0,ORL
335,Nikola Vučević,29.0,ORL
327,Terrence Ross,24.0,ORL
333,Markelle Fultz,24.0,ORL
336,Khem Birch,24.0,ORL
334,James Ennis,21.0,ORL
338,Michael Carter-Williams,11.0,ORL
328,Wesley Iwundu,10.0,ORL
