,Name,NumberOfShots,Team
36,Jarrett Allen,184.0,BRK
44,DeAndre Jordan,113.0,BRK
38,Rodions Kurucs,15.0,BRK
41,Caris LeVert,15.0,BRK
35,Nicolas Claxton,14.0,BRK
40,Spencer Dinwiddie,14.0,BRK
31,Taurean Prince,7.0,BRK
32,Taurean Prince,7.0,BRK
34,Donta Hall,6.0,BRK
42,David Nwaba,5.0,BRK
