,Name,NumberOfShots,Team
208,A. Davis - davisan02,211.0,LAL
212,D. Howard - howardw01,138.0,LAL
204,J. McGee - mcgeeja01,119.0,LAL
203,L. James - jamesle01,104.0,LAL
205,K. Kuzma - kuzmaky01,27.0,LAL
207,M. Morris - morrima02,25.0,LAL
209,K. Caldwell-Pope - caldwke01,18.0,LAL
211,A. Caruso - carusal01,17.0,LAL
202,D. Green - greenda02,8.0,LAL
210,K. Antetokounmpo - antetko01,3.0,LAL
