,Name,NumberOfShots,Team
413,L. Aldridge - aldrila01,31.0,SAS
409,D. DeRozan - derozde01,30.0,SAS
408,R. Gay - gayru01,23.0,SAS
415,D. Murray - murrade01,19.0,SAS
418,T. Lyles - lylestr01,19.0,SAS
416,L. Walker - walkelo01,17.0,SAS
411,J. Poeltl - poeltja01,15.0,SAS
407,D. Eubanks - eubandr01,11.0,SAS
412,J. Pöltl - poeltja01,11.0,SAS
410,D. White - whitede01,10.0,SAS
