,Name,NumberOfShots,Team
403,J. Parker - parkeja01,79.0,SAC
398,R. Holmes - holmeri01,75.0,SAC
389,A. Len - lenal01,72.0,SAC
388,H. Giles - gilesha01,38.0,SAC
395,H. Barnes - barneha02,31.0,SAC
392,M. Bagley - baglema01,25.0,SAC
391,D. Dedmon - dedmode01,24.0,SAC
404,D. Fox - foxde01,23.0,SAC
400,N. Bjelica - bjeline01,18.0,SAC
393,T. Ariza - arizatr01,16.0,SAC
