,Name,NumberOfShots,Team
200,Montrezl Harrell,145.0,LAC
193,Ivica Zubac,120.0,LAC
191,Kawhi Leonard,73.0,LAC
199,Maurice Harkless,49.0,LAC
198,JaMychal Green,15.0,LAC
197,Paul George,15.0,LAC
188,Patrick Patterson,7.0,LAC
185,Terance Mann,5.0,LAC
195,Lou Williams,4.0,LAC
186,Landry Shamet,4.0,LAC
