,Name,NumberOfShots,Team
122,C. Wood - woodch01,115.0,DET
136,A. Drummond - drumman01,95.0,DET
120,J. Henson - hensojo01,29.0,DET
133,T. Maker - makerth01,27.0,DET
129,M. Morris - morrima02,25.0,DET
130,B. Brown - brownbr01,21.0,DET
135,S. Doumbouya - doumbse01,15.0,DET
131,J. McRae - mcraejo01,10.0,DET
132,S. Mykhailiuk - mykhasv01,9.0,DET
134,T. Snell - snellto01,9.0,DET
