,Name,NumberOfShots,Team
0,John Collins,117.0,ATL
3,Damian Jones,85.0,ATL
1,Jabari Parker,79.0,ATL
6,Alex Len,72.0,ATL
9,Bruno Fernando,38.0,ATL
7,Dewayne Dedmon,24.0,ATL
12,De'Andre Hunter,19.0,ATL
8,DeAndre' Bembry,19.0,ATL
16,Cam Reddish,17.0,ATL
15,Kevin Huerter,10.0,ATL
