,Name,NumberOfShots,Team
179,James Harden,338.0,HOU
173,Ben McLemore,195.0,HOU
180,Robert Covington,195.0,HOU
174,Danuel House,148.0,HOU
188,P.J. Tucker,132.0,HOU
187,Eric Gordon,125.0,HOU
182,Austin Rivers,105.0,HOU
175,Jeff Green,85.0,HOU
186,Russell Westbrook,63.0,HOU
184,Gary Clark,50.0,HOU
