,Name,NumberOfShots,Team
369,Terrence Ross,187.0,ORL
383,Evan Fournier,185.0,ORL
379,Nikola Vučević,116.0,ORL
374,D.J. Augustin,78.0,ORL
368,Aaron Gordon,73.0,ORL
378,James Ennis,59.0,ORL
375,Gary Clark,50.0,ORL
376,Markelle Fultz,42.0,ORL
371,Mohamed Bamba,37.0,ORL
373,Jonathan Isaac,32.0,ORL
