,Name,NumberOfShots,Team
192,Justin Holiday,142.0,IND
201,Doug McDermott,130.0,IND
195,T.J. Warren,98.0,IND
199,Myles Turner,92.0,IND
194,Aaron Holiday,91.0,IND
193,Malcolm Brogdon,84.0,IND
189,Jeremy Lamb,53.0,IND
196,Victor Oladipo,45.0,IND
190,Domantas Sabonis,17.0,IND
198,Edmond Sumner,14.0,IND
