,Name,NumberOfShots,Team
127,Jamal Murray,174.0,DEN
128,Jerami Grant,129.0,DEN
129,Nikola Jokić,122.0,DEN
118,Will Barton,108.0,DEN
130,Malik Beasley,107.0,DEN
126,Michael Porter,96.0,DEN
123,Gary Harris,89.0,DEN
121,Monte Morris,77.0,DEN
122,Paul Millsap,69.0,DEN
120,Torrey Craig,56.0,DEN
