,Name,NumberOfShots,Team
31,Jayson Tatum,236.0,BOS
25,Kemba Walker,219.0,BOS
23,Marcus Smart,178.0,BOS
20,Jaylen Brown,172.0,BOS
33,Gordon Hayward,92.0,BOS
22,Semi Ojeleye,53.0,BOS
26,Brad Wanamaker,49.0,BOS
29,Daniel Theis,36.0,BOS
21,Grant Williams,34.0,BOS
24,Carsen Edwards,24.0,BOS
