,Name,NumberOfShots,Team
358,Danilo Gallinari,190.0,OKC
362,Dennis Schröder,138.0,OKC
360,Chris Paul,127.0,OKC
354,Shai Gilgeous-Alexander,101.0,OKC
355,Darius Bazley,60.0,OKC
356,Mike Muscala,55.0,OKC
353,Terrance Ferguson,51.0,OKC
351,Abdel Nader,49.0,OKC
363,Luguentz Dort,43.0,OKC
364,Hamidou Diallo,17.0,OKC
