,Name,NumberOfShots,Team
498,Dāvis Bertāns,200.0,WAS
499,Bradley Beal,170.0,WAS
510,Isaiah Thomas,78.0,WAS
503,Shabazz Napier,76.0,WAS
517,Ish Smith,62.0,WAS
501,Troy Brown,61.0,WAS
512,Jerome Robinson,49.0,WAS
506,Jordan McRae,45.0,WAS
516,Thomas Bryant,37.0,WAS
515,Chris Chiozza,32.0,WAS
