,Name,NumberOfShots,Team
274,Ja Morant,142.0,MEM
273,Dillon Brooks,71.0,MEM
280,De'Anthony Melton,59.0,MEM
269,Jonas Valančiūnas,58.0,MEM
277,Jae Crowder,47.0,MEM
272,Tyus Jones,37.0,MEM
279,Jaren Jackson,34.0,MEM
283,Solomon Hill,33.0,MEM
281,Kyle Anderson,33.0,MEM
278,Brandon Clarke,28.0,MEM
