,Name,NumberOfShots,Team
490,DeMar DeRozan,99.0,SAS
497,Dejounte Murray,72.0,SAS
491,Derrick White,64.0,SAS
489,Rudy Gay,52.0,SAS
488,Bryn Forbes,33.0,SAS
500,Patty Mills,27.0,SAS
494,LaMarcus Aldridge,25.0,SAS
504,Trey Lyles,24.0,SAS
501,Lonnie Walker,23.0,SAS
492,Jakob Poeltl,15.0,SAS
