,Name,NumberOfShots,Team
462,Damian Lillard,144.0,POR
453,CJ McCollum,94.0,POR
448,Hassan Whiteside,63.0,POR
464,Kent Bazemore,50.0,POR
457,Carmelo Anthony,41.0,POR
449,Anfernee Simons,38.0,POR
454,Trevor Ariza,29.0,POR
460,Mario Hezonja,24.0,POR
447,Anthony Tolliver,19.0,POR
459,Jusuf Nurkić,18.0,POR
