,Name,NumberOfShots,Team
177,D'Angelo Russell,106.0,GSW
185,Andrew Wiggins,78.0,GSW
170,Alec Burks,58.0,GSW
174,Draymond Green,55.0,GSW
187,Eric Paschall,50.0,GSW
172,Ky Bowman,48.0,GSW
169,Glenn Robinson,37.0,GSW
173,Jordan Poole,37.0,GSW
178,Marquese Chriss,31.0,GSW
183,Omari Spellman,31.0,GSW
