,Name,NumberOfShots,Team
528,Donovan Mitchell,134.0,UTA
529,Bojan Bogdanović,97.0,UTA
535,Joe Ingles,93.0,UTA
533,Mike Conley,59.0,UTA
539,Rudy Gobert,55.0,UTA
530,Jordan Clarkson,53.0,UTA
521,Emmanuel Mudiay,42.0,UTA
527,Royce O'Neale,34.0,UTA
536,Dante Exum,18.0,UTA
522,Georges Niang,16.0,UTA
