,Name,NumberOfShots,Team
87,Devonte' Graham,118.0,CHO
85,Terry Rozier,82.0,CHO
89,P.J. Washington,60.0,CHO
79,Miles Bridges,55.0,CHO
91,Malik Monk,51.0,CHO
90,Cody Zeller,33.0,CHO
86,Cody Martin,28.0,CHO
81,Bismack Biyombo,22.0,CHO
88,Marvin Williams,19.0,CHO
76,Willy Hernangómez,16.0,CHO
