,Name,NumberOfShots,Team
387,Chris Paul,119.0,OKC
389,Dennis Schröder,108.0,OKC
381,Shai Gilgeous-Alexander,86.0,OKC
384,Steven Adams,56.0,OKC
385,Danilo Gallinari,43.0,OKC
379,Nerlens Noel,33.0,OKC
382,Darius Bazley,30.0,OKC
391,Hamidou Diallo,25.0,OKC
378,Abdel Nader,18.0,OKC
390,Luguentz Dort,17.0,OKC
