,Name,NumberOfShots,Team
293,Bam Adebayo,126.0,MIA
292,Jimmy Butler,111.0,MIA
289,Goran Dragić,103.0,MIA
298,Kendrick Nunn,85.0,MIA
295,Tyler Herro,84.0,MIA
288,Jae Crowder,47.0,MIA
302,Kelly Olynyk,37.0,MIA
285,Duncan Robinson,34.0,MIA
286,Solomon Hill,33.0,MIA
301,Andre Iguodala,23.0,MIA
