,Name,NumberOfShots,Team
34,Jayson Tatum,111.0,BOS
26,Marcus Smart,94.0,BOS
28,Kemba Walker,87.0,BOS
22,Jaylen Brown,84.0,BOS
36,Gordon Hayward,61.0,BOS
29,Brad Wanamaker,44.0,BOS
32,Daniel Theis,30.0,BOS
24,Grant Williams,20.0,BOS
23,Robert Williams,13.0,BOS
33,Javonte Green,13.0,BOS
