,Name,NumberOfShots,Team
8,Trae Young,194.0,ATL
7,Jeff Teague,68.0,ATL
19,Kevin Huerter,59.0,ATL
16,De'Andre Hunter,57.0,ATL
20,Cam Reddish,47.0,ATL
12,DeAndre' Bembry,37.0,ATL
0,John Collins,36.0,ATL
1,Jabari Parker,27.0,ATL
10,Alex Len,21.0,ATL
11,Dewayne Dedmon,20.0,ATL
