,Name,NumberOfShots,Team
239,Lou Williams,145.0,LAC
235,Kawhi Leonard,96.0,LAC
242,Paul George,93.0,LAC
245,Montrezl Harrell,57.0,LAC
233,Marcus Morris,53.0,LAC
240,Patrick Beverley,44.0,LAC
231,Reggie Jackson,33.0,LAC
230,Landry Shamet,31.0,LAC
237,Ivica Zubac,29.0,LAC
246,Jerome Robinson,27.0,LAC
