,Name,NumberOfShots,Team
273,J. Morant - moranja01,199.0,MEM
267,J. Valančiūnas - valanjo01,168.0,MEM
279,B. Clarke - clarkbr01,107.0,MEM
272,D. Brooks - brookdi01,104.0,MEM
278,J. Crowder - crowdja01,90.0,MEM
280,J. Jackson - jacksja02,84.0,MEM
281,D. Melton - meltode01,58.0,MEM
282,K. Anderson - anderky01,50.0,MEM
275,G. Dieng - dienggo01,49.0,MEM
271,T. Jones - jonesty01,48.0,MEM
