,Name,NumberOfShots,Team
294,J. Butler - butleji01,179.0,MIA
295,B. Adebayo - adebaba01,166.0,MIA
291,G. Dragić - dragigo01,145.0,MIA
300,K. Nunn - nunnke01,125.0,MIA
290,J. Crowder - crowdja01,90.0,MIA
297,T. Herro - herroty01,78.0,MIA
304,K. Olynyk - olynyke01,77.0,MIA
301,D. Jones - jonesde02,60.0,MIA
286,D. Robinson - robindu01,54.0,MIA
299,J. Johnson - johnsja01,53.0,MIA
