,Name,NumberOfShots,Team
486,Chris Boucher,63.0,TOR
496,Serge Ibaka,60.0,TOR
494,OG Anunoby,58.0,TOR
497,Pascal Siakam,57.0,TOR
487,Marc Gasol,45.0,TOR
498,Kyle Lowry,34.0,TOR
495,Rondae Hollis-Jefferson,24.0,TOR
484,Fred VanVleet,24.0,TOR
492,Norman Powell,24.0,TOR
485,Terence Davis,14.0,TOR
