,Name,NumberOfShots,Team
337,Jaxson Hayes,55.0,NOP
336,Jrue Holiday,48.0,NOP
342,Derrick Favors,46.0,NOP
333,Lonzo Ball,38.0,NOP
343,Brandon Ingram,38.0,NOP
330,Nicolò Melli,23.0,NOP
338,Josh Hart,23.0,NOP
332,Jahlil Okafor,22.0,NOP
331,Kenrich Williams,21.0,NOP
334,E'Twaun Moore,11.0,NOP
