,Name,NumberOfShots,Team
291,Brook Lopez,176.0,MIL
303,Giannis Antetokounmpo,74.0,MIL
289,Robin Lopez,45.0,MIL
294,Pat Connaughton,33.0,MIL
298,Marvin Williams,33.0,MIL
300,Eric Bledsoe,32.0,MIL
287,Donte DiVincenzo,23.0,MIL
296,Ersan İlyasova,17.0,MIL
302,Kyle Korver,13.0,MIL
295,Wesley Matthews,13.0,MIL
