,Name,NumberOfShots,Team
472,LaMarcus Aldridge,87.0,SAS
469,Derrick White,59.0,SAS
470,Jakob Poeltl,50.0,SAS
471,Jakob Poeltl,45.0,SAS
467,Rudy Gay,33.0,SAS
482,Trey Lyles,28.0,SAS
468,DeMar DeRozan,20.0,SAS
475,Dejounte Murray,17.0,SAS
466,Drew Eubanks,17.0,SAS
479,Lonnie Walker,14.0,SAS
