,Name,NumberOfShots,Team
278,Bam Adebayo,109.0,MIA
277,Jimmy Butler,46.0,MIA
283,Derrick Jones,43.0,MIA
273,Jae Crowder,36.0,MIA
285,Andre Iguodala,34.0,MIA
281,James Johnson,32.0,MIA
286,Kelly Olynyk,31.0,MIA
271,Duncan Robinson,25.0,MIA
270,Chris Silva,21.0,MIA
282,Kendrick Nunn,18.0,MIA
