,Name,NumberOfShots,Team
313,Robert Covington,106.0,MIN
304,Gorgui Dieng,61.0,MIN
327,Andrew Wiggins,53.0,MIN
306,Karl-Anthony Towns,42.0,MIN
317,Jarrett Culver,38.0,MIN
320,James Johnson,32.0,MIN
316,Josh Okogie,26.0,MIN
325,Keita Bates-Diop,24.0,MIN
322,Naz Reid,22.0,MIN
326,Jeff Teague,19.0,MIN
