,Name,NumberOfShots,Team
0,John Collins,66.0,ATL
10,Alex Len,48.0,ATL
11,Dewayne Dedmon,41.0,ATL
3,Damian Jones,40.0,ATL
20,Cam Reddish,28.0,ATL
19,Kevin Huerter,27.0,ATL
18,Vince Carter,25.0,ATL
7,Jeff Teague,19.0,ATL
12,DeAndre' Bembry,19.0,ATL
16,De'Andre Hunter,18.0,ATL
