,Name,NumberOfShots,Team
111,Kristaps Porziņģis,118.0,DAL
123,Maxi Kleber,90.0,DAL
120,Willie Cauley-Stein,61.0,DAL
114,Dorian Finney-Smith,42.0,DAL
116,Delon Wright,22.0,DAL
122,Dwight Powell,22.0,DAL
107,Luka Dončić,17.0,DAL
108,Boban Marjanović,12.0,DAL
118,Justin Jackson,10.0,DAL
117,Seth Curry,9.0,DAL
