,Name,NumberOfShots,Team
142,L. Galloway - gallola01,132.0,DET
143,M. Morris - morrima02,117.0,DET
148,S. Mykhailiuk - mykhasv01,115.0,DET
150,T. Snell - snellto01,102.0,DET
139,R. Jackson - jacksre01,74.0,DET
135,L. Kennard - kennalu01,73.0,DET
136,C. Wood - woodch01,54.0,DET
137,D. Rose - rosede01,45.0,DET
141,B. Knight - knighbr03,45.0,DET
146,J. McRae - mcraejo01,45.0,DET
