,Name,NumberOfShots,Team
225,L. James - jamesle01,192.0,LAL
224,D. Green - greenda02,159.0,LAL
236,K. Caldwell-Pope - caldwke01,137.0,LAL
229,M. Morris - morrima02,117.0,LAL
227,K. Kuzma - kuzmaky01,112.0,LAL
233,A. Davis - davisan02,95.0,LAL
228,A. Bradley - bradlav01,63.0,LAL
230,R. Rondo - rondora01,61.0,LAL
238,A. Caruso - carusal01,57.0,LAL
234,T. Daniels - danietr01,49.0,LAL
