,Name,NumberOfShots,Team
7,T. Young - youngtr01,205.0,ATL
18,K. Huerter - huertke01,127.0,ATL
15,D. Hunter - huntede01,108.0,ATL
19,C. Reddish - reddica01,83.0,ATL
17,V. Carter - cartevi01,61.0,ATL
0,J. Collins - collijo01,59.0,ATL
6,J. Teague - teaguje01,43.0,ATL
13,A. Crabbe - crabbal01,36.0,ATL
5,T. Graham - grahatr01,33.0,ATL
1,J. Parker - parkeja01,32.0,ATL
