,Name,NumberOfShots,Team
281,Ja Morant,460.0,MEM
280,Dillon Brooks,442.0,MEM
275,Jonas Valančiūnas,440.0,MEM
288,Jaren Jackson,353.0,MEM
286,Jae Crowder,307.0,MEM
287,Brandon Clarke,304.0,MEM
279,Tyus Jones,197.0,MEM
283,Gorgui Dieng,167.0,MEM
289,De'Anthony Melton,162.0,MEM
290,Kyle Anderson,161.0,MEM
