,Name,NumberOfShots,Team
19,D. Theis - theisda01,10.0,BOS
16,M. Smart - smartma01,8.0,BOS
13,J. Brown - brownja02,7.0,BOS
21,J. Tatum - tatumja01,7.0,BOS
15,G. Williams - willigr01,6.0,BOS
12,T. Fall - fallta01,4.0,BOS
20,J. Green - greenja02,4.0,BOS
14,R. Williams - williro04,2.0,BOS
17,B. Wanamaker - wanambr01,1.0,BOS
18,R. Langford - langfro01,1.0,BOS
