,Name,NumberOfShots,Team
64,T. Thompson - thomptr01,82.0,CLE
68,A. Drummond - drumman01,66.0,CLE
61,K. Love - loveke01,23.0,CLE
66,J. Henson - hensojo01,20.0,CLE
59,A. Žižić - zizican01,9.0,CLE
60,J. Clarkson - clarkjo01,9.0,CLE
67,L. Nance - nancela02,8.0,CLE
65,C. Osman - osmande01,6.0,CLE
69,D. Exum - exumda01,3.0,CLE
62,C. Sexton - sextoco01,2.0,CLE
