,Name,NumberOfShots,Team
406,M. Fultz - fultzma01,175.0,ORL
408,N. Vučević - vucevni01,154.0,ORL
413,E. Fournier - fournev01,133.0,ORL
397,A. Gordon - gordoaa01,103.0,ORL
407,J. Ennis - ennisja01,71.0,ORL
404,D. Augustin - augusdj01,68.0,ORL
412,M. Carter-Williams - cartemi01,49.0,ORL
403,J. Isaac - isaacjo01,48.0,ORL
398,T. Ross - rosste01,44.0,ORL
400,M. Bamba - bambamo01,40.0,ORL
