,Name,NumberOfShots,Team
144,N. Jokić - jokicni01,222.0,DEN
142,J. Murray - murraja01,159.0,DEN
133,W. Barton - bartowi01,113.0,DEN
136,M. Morris - morrimo01,109.0,DEN
137,P. Millsap - millspa01,104.0,DEN
143,J. Grant - grantje01,103.0,DEN
138,G. Harris - harriga01,86.0,DEN
141,M. Porter - portemi01,84.0,DEN
135,T. Craig - craigto01,80.0,DEN
148,M. Plumlee - plumlma01,72.0,DEN
