,Name,NumberOfShots,Team
372,Julius Randle,258.0,NYK
374,Marcus Morris,194.0,NYK
364,RJ Barrett,156.0,NYK
370,Mitchell Robinson,84.0,NYK
366,Bobby Portis,71.0,NYK
360,Kevin Knox,66.0,NYK
365,Frank Ntilikina,51.0,NYK
373,Elfrid Payton,49.0,NYK
367,Taj Gibson,41.0,NYK
371,Maurice Harkless,39.0,NYK
