,Name,NumberOfShots,Team
144,Nikola Jokić,312.0,DEN
142,Jamal Murray,233.0,DEN
143,Jerami Grant,195.0,DEN
137,Paul Millsap,158.0,DEN
136,Monte Morris,103.0,DEN
133,Will Barton,102.0,DEN
138,Gary Harris,92.0,DEN
148,Mason Plumlee,91.0,DEN
141,Michael Porter,86.0,DEN
139,Jordan McRae,83.0,DEN
