,Name,NumberOfShots,Team
421,Joel Embiid,399.0,PHI
416,Alec Burks,242.0,PHI
420,Tobias Harris,189.0,PHI
410,Ben Simmons,185.0,PHI
424,Josh Richardson,131.0,PHI
426,James Ennis,86.0,PHI
423,Furkan Korkmaz,80.0,PHI
411,Glenn Robinson,74.0,PHI
413,Al Horford,65.0,PHI
417,Shake Milton,57.0,PHI
