,Name,NumberOfShots,Team
109,Luka Dončić,468.0,DAL
113,Kristaps Porziņģis,246.0,DAL
112,Tim Hardaway,157.0,DAL
125,Maxi Kleber,88.0,DAL
119,Seth Curry,85.0,DAL
116,Dorian Finney-Smith,82.0,DAL
118,Delon Wright,80.0,DAL
124,Dwight Powell,74.0,DAL
126,Jalen Brunson,61.0,DAL
110,Boban Marjanović,50.0,DAL
