,Name,NumberOfShots,Team
292,Jimmy Butler,602.0,MIA
293,Bam Adebayo,354.0,MIA
289,Goran Dragić,240.0,MIA
294,Tyler Herro,134.0,MIA
288,Jae Crowder,132.0,MIA
301,Kelly Olynyk,109.0,MIA
285,Duncan Robinson,100.0,MIA
298,Derrick Jones,97.0,MIA
297,Kendrick Nunn,93.0,MIA
286,Solomon Hill,40.0,MIA
