,Name,NumberOfShots,Team
53,Spencer Dinwiddie,347.0,BRK
43,Jarrett Allen,184.0,BRK
54,Caris LeVert,158.0,BRK
52,Kyrie Irving,94.0,BRK
57,DeAndre Jordan,83.0,BRK
56,Timothé Luwawu-Cabarrot,80.0,BRK
51,Garrett Temple,75.0,BRK
36,Joe Harris,66.0,BRK
45,Džanan Musa,55.0,BRK
37,Taurean Prince,48.0,BRK
