,Name,NumberOfShots,Team
254,Anthony Davis,593.0,LAL
246,LeBron James,372.0,LAL
248,Kyle Kuzma,143.0,LAL
261,Dwight Howard,135.0,LAL
257,Kentavious Caldwell-Pope,101.0,LAL
260,Alex Caruso,93.0,LAL
250,Markieff Morris,73.0,LAL
247,JaVale McGee,54.0,LAL
245,Danny Green,43.0,LAL
251,Rajon Rondo,40.0,LAL
