,Name,NumberOfShots,Team
544,Bradley Beal,385.0,WAS
548,Shabazz Napier,126.0,WAS
556,Rui Hachimura,116.0,WAS
545,Troy Brown,109.0,WAS
543,Dāvis Bertāns,104.0,WAS
561,Thomas Bryant,86.0,WAS
551,Jordan McRae,83.0,WAS
559,Moritz Wagner,78.0,WAS
554,Ian Mahinmi,70.0,WAS
553,Isaac Bonga,69.0,WAS
