,Name,NumberOfShots,Team
408,Evan Fournier,192.0,ORL
398,D.J. Augustin,183.0,ORL
392,Terrence Ross,169.0,ORL
391,Aaron Gordon,151.0,ORL
403,Nikola Vučević,141.0,ORL
400,Markelle Fultz,122.0,ORL
402,James Ennis,86.0,ORL
393,Wesley Iwundu,83.0,ORL
407,Michael Carter-Williams,79.0,ORL
404,Khem Birch,76.0,ORL
